timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,composite_score,composite_ewma,health_index,health_status,severity_level,rul_est,rul_lower,rul_upper,rul_status,health_slope,res_cht_ewma,res_egt_ewma,res_vib_std_w,fault_label
3946.0000,-5.8044,1.6805,1.7606,-0.1085,0.4544,-0.2093,0.0178,0.0865,0.1225,95.7683,healthy,NORMAL,,,,not_estimable,-3.4798,2.2612,2.8580,0.0159,degraded
3946.5000,-8.9586,4.1253,2.6940,-0.1787,1.1536,0.1429,0.0246,0.1536,0.1264,92.6052,healthy,NORMAL,,,,not_estimable,0.7118,2.4942,2.8375,0.0168,degraded
3947.0000,24.7555,1.6090,4.4540,-0.0111,2.1514,0.3980,-0.0097,0.1004,0.1231,95.1043,healthy,NORMAL,,,,not_estimable,-2.5343,2.3835,3.0395,0.0161,degraded
3947.5000,-11.0326,-1.5520,1.2352,-0.0913,1.2198,0.0254,0.0294,0.0829,0.1181,95.9398,healthy,NORMAL,,,,not_estimable,2.1257,1.8916,2.8140,0.0172,degraded
3948.0000,-19.8320,2.1907,4.7979,-0.1377,-0.1357,0.4072,0.0288,0.1296,0.1195,93.7232,healthy,NORMAL,,,,not_estimable,8.7429,1.9290,3.0620,0.0181,degraded
3948.5000,11.9408,6.0374,7.7635,-0.1528,1.9565,0.3050,0.0145,0.1917,0.1286,90.8598,healthy,NORMAL,,,,not_estimable,9.9707,2.4425,3.6497,0.0179,degraded
3949.0000,-3.2363,3.6969,5.1842,-0.1234,0.3602,0.2226,-0.0046,0.1267,0.1283,93.8619,healthy,NORMAL,,,,not_estimable,-0.5853,2.5993,3.8415,0.0163,degraded
3949.5000,30.5816,1.5509,4.1668,-0.1219,1.3612,-0.0072,0.0204,0.1188,0.1271,94.2306,healthy,NORMAL,,,,not_estimable,-0.0396,2.4683,3.8822,0.0156,degraded
3950.0000,-7.8931,2.3547,5.3999,-0.0853,2.8873,-0.0715,0.0009,0.1113,0.1252,94.5854,healthy,NORMAL,,,,not_estimable,1.8945,2.4541,4.0719,0.0148,degraded
3950.5000,12.6898,3.4538,0.0763,-0.1263,1.8740,0.5171,0.0212,0.1355,0.1265,93.4485,healthy,NORMAL,,,,not_estimable,4.9192,2.5790,3.5724,0.0140,degraded
3951.0000,16.2330,-0.1969,7.2435,-0.1352,1.8004,-0.2602,0.0010,0.1247,0.1262,93.9577,healthy,NORMAL,,,,not_estimable,8.4732,2.2320,4.0313,0.0145,degraded
3951.5000,-7.8200,1.1569,0.8009,-0.1068,2.6646,0.1562,0.0022,0.0945,0.1223,95.3867,healthy,NORMAL,,,,not_estimable,5.6000,2.0977,3.6275,0.0142,degraded
3952.0000,-11.1438,3.0420,9.0556,-0.1367,1.0491,0.1349,-0.0129,0.1452,0.1251,92.9967,healthy,NORMAL,,,,not_estimable,6.0674,2.2157,4.3060,0.0147,degraded
3952.5000,11.1205,4.8396,6.7185,-0.1208,1.5173,0.1052,0.0224,0.1548,0.1288,92.5512,healthy,NORMAL,,,,not_estimable,-0.9030,2.5437,4.6076,0.0138,degraded
3953.0000,8.6234,1.7924,6.0822,-0.0461,0.9986,-0.3240,0.0098,0.0900,0.1240,95.5976,healthy,NORMAL,,,,not_estimable,-2.6506,2.4498,4.7919,0.0121,degraded
3953.5000,-21.1592,4.8054,6.2190,-0.1396,1.9641,0.0240,0.0304,0.1662,0.1293,92.0252,healthy,NORMAL,,,,not_estimable,1.8424,2.7442,4.9703,0.0140,degraded
3954.0000,-16.9265,1.3268,4.4193,-0.1243,-0.1515,-0.1587,0.0463,0.1139,0.1273,94.4648,healthy,NORMAL,,,,not_estimable,-7.1055,2.5671,4.9014,0.0173,degraded
3954.5000,-38.0465,-2.6165,2.0721,-0.1563,0.2942,0.2806,0.0032,0.1444,0.1295,93.0368,healthy,NORMAL,,,,not_estimable,-4.0540,1.9191,4.5478,0.0175,degraded
3955.0000,8.9308,3.5810,1.6122,-0.0631,1.2163,0.0771,-0.0104,0.0971,0.1254,95.2607,healthy,NORMAL,,,,not_estimable,-3.5950,2.1268,4.1808,0.0186,degraded
3955.5000,-3.9274,3.2793,9.6979,-0.2030,1.7883,0.4461,0.0237,0.1870,0.1331,91.0753,healthy,NORMAL,,,,not_estimable,-4.8761,2.2709,4.8704,0.0188,degraded
3956.0000,-2.4323,3.5765,4.7599,-0.1602,3.0904,0.4319,0.0417,0.1652,0.1371,92.0739,healthy,NORMAL,,,,not_estimable,-7.4599,2.4341,4.8566,0.0206,degraded
3956.5000,-25.3717,3.5214,1.1115,-0.0831,0.2948,-0.1182,-0.0041,0.1100,0.1337,94.6467,healthy,NORMAL,,,,not_estimable,-6.7760,2.5700,4.3885,0.0211,degraded
3957.0000,-16.4715,2.7668,6.0126,-0.1265,1.1257,0.4320,-0.0024,0.1326,0.1336,93.5861,healthy,NORMAL,,,,not_estimable,-7.0081,2.5946,4.5915,0.0198,degraded
3957.5000,-7.1694,2.0944,5.4974,-0.0750,1.4470,-0.1838,0.0080,0.0943,0.1287,95.3967,healthy,NORMAL,,,,not_estimable,-4.6918,2.5321,4.7047,0.0198,degraded
3958.0000,-10.0849,2.1551,3.4870,-0.1290,0.0434,0.4014,0.0466,0.1228,0.1279,94.0430,healthy,NORMAL,,,,not_estimable,2.5854,2.4850,4.5525,0.0221,degraded
3958.5000,1.7675,1.7990,1.7872,-0.1531,0.4461,-0.3513,0.0007,0.1128,0.1261,94.5170,healthy,NORMAL,,,,not_estimable,3.4402,2.3992,4.2069,0.0223,degraded
3959.0000,8.7520,1.8925,6.6942,-0.1258,-0.5988,0.4473,0.0262,0.1266,0.1261,93.8685,healthy,NORMAL,,,,not_estimable,-0.3756,2.3359,4.5178,0.0200,degraded
3959.5000,34.0442,-0.2200,7.3319,-0.1844,1.7523,-0.2107,0.0118,0.1600,0.1303,92.3134,healthy,NORMAL,,,,not_estimable,-0.2750,2.0164,4.8695,0.0197,degraded
3960.0000,-0.3003,0.6785,5.4672,-0.1613,0.3951,-0.1005,0.0403,0.1240,0.1296,93.9875,healthy,NORMAL,,,,not_estimable,-2.1427,1.8492,4.9442,0.0192,degraded
3960.5000,16.7310,2.2583,4.7209,-0.0745,2.4291,-0.0508,0.0229,0.1065,0.1267,94.8129,healthy,NORMAL,,,,not_estimable,-0.1224,1.9003,4.9163,0.0191,degraded
3961.0000,-12.4496,-0.8544,2.1653,-0.1333,1.6220,-0.1779,0.0295,0.1052,0.1240,94.8764,healthy,NORMAL,,,,not_estimable,1.2668,1.5560,4.5725,0.0179,degraded
3961.5000,-25.1242,-0.5013,5.9583,-0.1220,1.0126,0.4096,0.0114,0.1216,0.1237,94.1014,healthy,NORMAL,,,,not_estimable,3.4833,1.2988,4.7457,0.0164,degraded
3962.0000,-5.2845,2.0125,2.6209,-0.1144,0.4564,-0.5110,-0.0031,0.1062,0.1215,94.8296,healthy,NORMAL,,,,not_estimable,6.9129,1.3880,4.4801,0.0165,degraded
3962.5000,-23.9658,2.3249,0.7138,-0.1993,1.5924,0.1546,0.0265,0.1520,0.1253,92.6815,healthy,NORMAL,,,,not_estimable,7.2944,1.5051,4.0093,0.0161,degraded
3963.0000,0.2201,2.0508,7.9143,-0.1989,0.9555,0.1815,0.0282,0.1588,0.1295,92.3666,healthy,NORMAL,,,,not_estimable,2.8187,1.5733,4.4974,0.0138,degraded
3963.5000,-11.7068,-1.0456,1.4540,-0.1021,1.7510,-0.3135,0.0028,0.0896,0.1245,95.6192,healthy,NORMAL,,,,not_estimable,3.5518,1.2460,4.1170,0.0134,degraded
3964.0000,-29.3141,4.8564,-1.1408,-0.1419,2.3681,-0.1347,0.0108,0.1627,0.1293,92.1886,healthy,NORMAL,,,,not_estimable,3.6751,1.6973,3.4598,0.0135,degraded
3964.5000,26.0404,0.3769,8.4833,-0.1325,0.4558,-0.2984,0.0255,0.1367,0.1302,93.3926,healthy,NORMAL,,,,not_estimable,1.8911,1.5322,4.0877,0.0135,degraded
3965.0000,-8.0634,1.3075,-0.6708,-0.0909,0.7833,-0.0959,-0.0209,0.0730,0.1231,96.4135,healthy,NORMAL,,,,not_estimable,-0.1238,1.5041,3.4929,0.0165,degraded
3965.5000,-24.5643,0.6455,3.3995,-0.1686,2.4977,0.2728,0.0070,0.1373,0.1248,93.3672,healthy,NORMAL,,,,not_estimable,7.1894,1.3968,3.4812,0.0163,degraded
3966.0000,13.4726,4.4902,1.2882,-0.1503,2.6106,-0.1135,0.0166,0.1530,0.1284,92.6374,healthy,NORMAL,,,,not_estimable,1.1422,1.7835,3.2071,0.0152,degraded
3966.5000,-10.9292,3.1773,2.4098,-0.1398,0.2565,0.0863,0.0127,0.1186,0.1271,94.2402,healthy,NORMAL,,,,not_estimable,-4.6774,1.9577,3.1074,0.0152,degraded
3967.0000,16.3525,1.8387,11.2597,-0.1055,0.3843,-0.0305,0.0246,0.1412,0.1289,93.1846,healthy,NORMAL,,,,not_estimable,-2.9764,1.9428,4.1265,0.0149,degraded
3967.5000,-11.0009,1.7366,4.2891,-0.1405,0.3753,0.6024,-0.0240,0.1296,0.1290,93.7274,healthy,NORMAL,,,,not_estimable,-5.0213,1.9171,4.1468,0.0182,degraded
3968.0000,-8.1135,2.8249,5.6797,-0.1543,1.4645,0.0392,0.0159,0.1338,0.1296,93.5312,healthy,NORMAL,,,,not_estimable,-2.6324,2.0305,4.3384,0.0171,degraded
3968.5000,5.1725,0.6892,6.9777,-0.0382,-0.1630,-0.2571,-0.0141,0.0811,0.1235,96.0275,healthy,NORMAL,,,,not_estimable,-2.8436,1.8629,4.6683,0.0183,degraded
3969.0000,8.8983,3.1336,2.6720,-0.1210,1.2636,0.0722,0.0304,0.1164,0.1226,94.3446,healthy,NORMAL,,,,not_estimable,2.2151,2.0217,4.4188,0.0200,degraded
3969.5000,11.5273,1.7430,7.8442,-0.0904,1.1916,0.2095,0.0093,0.1112,0.1212,94.5937,healthy,NORMAL,,,,not_estimable,2.8874,1.9869,4.8470,0.0190,degraded
3970.0000,-1.3461,3.3489,5.7530,-0.2138,0.6191,-0.1619,-0.0040,0.1646,0.1266,92.0998,healthy,NORMAL,,,,not_estimable,0.9544,2.1571,4.9602,0.0170,degraded
3970.5000,7.9293,3.3015,6.8927,-0.1879,1.3250,0.3870,-0.0102,0.1636,0.1312,92.1471,healthy,NORMAL,,,,not_estimable,-2.4935,2.3002,5.2018,0.0179,degraded
3971.0000,11.1844,1.6860,2.4632,-0.0944,1.3250,-0.4856,0.0274,0.1033,0.1277,94.9653,healthy,NORMAL,,,,not_estimable,-3.9558,2.2234,4.8595,0.0189,degraded
3971.5000,3.0085,-0.4992,5.9757,-0.1359,0.8812,-0.1278,0.0151,0.1075,0.1252,94.7671,healthy,NORMAL,,,,not_estimable,0.0147,1.8831,4.9990,0.0190,degraded
3972.0000,-2.1399,2.2131,4.6232,-0.1433,2.9211,0.0062,0.0267,0.1310,0.1259,93.6600,healthy,NORMAL,,,,not_estimable,2.1608,1.9243,4.9520,0.0192,degraded
3972.5000,-21.6794,0.4126,8.0455,-0.1717,0.8341,0.2937,0.0097,0.1458,0.1284,92.9688,healthy,NORMAL,,,,not_estimable,3.6686,1.7354,5.3387,0.0158,degraded
3973.0000,8.9876,2.7082,3.0415,-0.0756,1.2854,0.4238,-0.0230,0.1037,0.1253,94.9472,healthy,NORMAL,,,,not_estimable,0.1326,1.8570,5.0515,0.0188,degraded
3973.5000,0.6326,2.2089,10.7654,-0.0918,0.6428,0.4166,0.0431,0.1457,0.1279,92.9744,healthy,NORMAL,,,,not_estimable,-0.6602,1.9010,5.7658,0.0204,degraded
3974.0000,-6.2042,1.7152,5.6912,-0.1279,2.2167,0.0484,0.0258,0.1187,0.1267,94.2363,healthy,NORMAL,,,,not_estimable,0.8620,1.8777,5.7565,0.0200,degraded
3974.5000,19.1665,0.6574,4.3056,-0.1125,0.1143,0.3400,0.0336,0.1066,0.1242,94.8095,healthy,NORMAL,,,,not_estimable,-1.4755,1.7252,5.5751,0.0211,degraded
3975.0000,-21.4175,4.3844,3.9609,-0.1402,1.3986,0.1997,-0.0160,0.1499,0.1274,92.7774,healthy,NORMAL,,,,not_estimable,-0.9185,2.0576,5.3733,0.0226,degraded
3975.5000,24.6605,1.9271,4.6732,-0.1594,0.3447,0.0392,0.0697,0.1502,0.1303,92.7662,healthy,NORMAL,,,,not_estimable,1.6229,2.0413,5.2858,0.0270,degraded
3976.0000,-0.3341,6.1411,2.8140,-0.1513,-0.4616,-0.1497,0.0316,0.1736,0.1357,91.6858,healthy,NORMAL,,,,not_estimable,-0.9707,2.5538,4.9768,0.0272,degraded
3976.5000,4.7628,2.6670,6.7064,-0.0873,0.5857,0.0705,0.0646,0.1272,0.1346,93.8388,healthy,NORMAL,,,,not_estimable,-6.6906,2.5679,5.1930,0.0302,degraded
3977.0000,-5.9257,3.1454,4.6768,-0.1454,0.6216,0.3799,0.0167,0.1331,0.1344,93.5593,healthy,NORMAL,,,,not_estimable,-5.5111,2.6401,5.1285,0.0304,degraded
3977.5000,-25.0061,2.6803,10.5496,-0.1230,1.7957,0.0264,0.0228,0.1575,0.1373,92.4290,healthy,NORMAL,,,,not_estimable,-6.7384,2.6451,5.8061,0.0299,degraded
3978.0000,-2.0941,3.1374,3.4250,-0.1475,0.4141,-0.1137,0.0242,0.1245,0.1357,93.9659,healthy,NORMAL,,,,not_estimable,-8.9424,2.7067,5.5085,0.0243,degraded
3978.5000,5.0212,4.2675,4.3693,-0.0792,-0.8132,0.3472,-0.0106,0.1241,0.1343,93.9845,healthy,NORMAL,,,,not_estimable,-8.6492,2.9018,5.3661,0.0273,degraded
3979.0000,10.1434,4.2883,3.4346,-0.1588,-0.7248,-0.1317,0.0242,0.1476,0.1359,92.8873,healthy,NORMAL,,,,not_estimable,-3.6728,3.0751,5.1247,0.0273,degraded
3979.5000,-2.9705,-0.0145,10.3509,-0.0501,1.4277,0.1676,0.0205,0.1133,0.1331,94.4927,healthy,NORMAL,,,,not_estimable,-3.3973,2.6889,5.7779,0.0272,degraded
3980.0000,-32.8881,3.9221,0.4128,-0.1553,1.7345,0.1170,0.0177,0.1544,0.1358,92.5722,healthy,NORMAL,,,,not_estimable,0.3653,2.8430,5.1073,0.0234,degraded
3980.5000,-23.1249,3.3881,5.0372,-0.1554,1.4439,0.2716,0.0123,0.1482,0.1373,92.8580,healthy,NORMAL,,,,not_estimable,-3.8714,2.9112,5.0985,0.0186,degraded
3981.0000,30.7803,2.6997,5.7014,-0.0268,0.8447,0.2421,0.0146,0.1118,0.1341,94.5645,healthy,NORMAL,,,,not_estimable,-7.6139,2.8847,5.1739,0.0185,degraded
3981.5000,-16.3880,5.2181,1.3847,-0.1805,1.5881,0.1996,0.0473,0.1791,0.1397,91.4348,healthy,NORMAL,,,,not_estimable,-3.2193,3.1764,4.7002,0.0142,degraded
3982.0000,21.4057,5.2819,12.7046,-0.1292,-0.5744,-0.0970,0.0072,0.1948,0.1466,90.7171,healthy,NORMAL,,,,not_estimable,-4.4933,3.4396,5.7008,0.0147,degraded
3982.5000,-14.0113,4.0131,1.9896,-0.0769,-0.7384,-0.1544,0.0112,0.1109,0.1422,94.6057,healthy,NORMAL,,,,not_estimable,-8.4939,3.5113,5.2369,0.0147,degraded
3983.0000,-2.7368,1.8444,4.8881,-0.2048,-0.1811,0.0976,0.0292,0.1468,0.1427,92.9252,healthy,NORMAL,,,,not_estimable,-6.6069,3.3029,5.1933,0.0151,degraded
3983.5000,9.3781,0.8745,9.8458,-0.1149,1.0981,0.0717,0.0241,0.1278,0.1409,93.8104,healthy,NORMAL,,,,not_estimable,-4.1476,2.9994,5.7749,0.0115,degraded
3984.0000,-12.3029,3.7983,3.6748,-0.2050,2.0615,0.7428,0.0233,0.1871,0.1467,91.0677,healthy,NORMAL,,,,not_estimable,-3.5438,3.0992,5.5123,0.0115,degraded
3984.5000,23.8832,4.7094,5.2371,-0.1263,0.2748,0.1075,0.0142,0.1512,0.1472,92.7202,healthy,NORMAL,,,,not_estimable,-5.4017,3.3005,5.4779,0.0117,degraded
3985.0000,1.1359,-0.3694,3.7782,-0.0265,0.3894,0.0283,-0.0063,0.0426,0.1341,97.8938,healthy,NORMAL,,,,not_estimable,-2.7690,2.8418,5.2655,0.0144,degraded
3985.5000,6.9128,4.3065,4.6589,-0.2461,1.9164,-0.1685,-0.0083,0.1930,0.1415,90.8009,healthy,NORMAL,,,,not_estimable,5.2594,3.0249,5.1897,0.0165,degraded
3986.0000,-4.0141,2.2983,8.0694,-0.1324,0.8688,-0.3045,0.0218,0.1332,0.1405,93.5571,healthy,NORMAL,,,,not_estimable,0.1840,2.9340,5.5496,0.0167,degraded
3986.5000,9.8808,-0.0295,3.5665,-0.1516,1.4693,-0.4510,0.0046,0.1189,0.1378,94.2292,healthy,NORMAL,,,,not_estimable,-1.8588,2.5636,5.3017,0.0129,degraded
3987.0000,23.6819,3.3916,-3.1259,-0.1794,1.3888,-0.3205,0.0216,0.1563,0.1401,92.4804,healthy,NORMAL,,,,not_estimable,0.9924,2.6671,4.2483,0.0131,degraded
3987.5000,-1.9693,4.0551,4.7449,-0.2057,0.0455,-0.0855,0.0173,0.1653,0.1432,92.0655,healthy,NORMAL,,,,not_estimable,0.2453,2.8406,4.3104,0.0131,degraded
3988.0000,25.9457,2.1674,5.0388,-0.0744,3.0872,0.2913,0.0457,0.1332,0.1420,93.5578,healthy,NORMAL,,,,not_estimable,-3.1596,2.7564,4.4014,0.0159,degraded
3988.5000,-9.1739,1.1119,5.4426,-0.1196,0.4113,0.1275,0.0088,0.0986,0.1366,95.1876,healthy,NORMAL,,,,not_estimable,-1.0288,2.5509,4.5316,0.0158,degraded
3989.0000,11.4614,5.2695,4.3126,-0.2226,3.1948,-0.2927,0.0297,0.2056,0.1452,90.2326,healthy,NORMAL,,,,not_estimable,4.0047,2.8907,4.5042,0.0163,degraded
3989.5000,7.3367,1.7019,2.2811,-0.1769,1.8447,-0.1806,-0.0076,0.1280,0.1430,93.7994,healthy,NORMAL,,,,not_estimable,-1.7520,2.7421,4.2263,0.0178,degraded
3990.0000,-16.0287,4.4475,4.1396,-0.1574,1.5727,-0.0319,0.0275,0.1561,0.1447,92.4937,healthy,NORMAL,,,,not_estimable,2.1265,2.9553,4.2155,0.0170,degraded
3990.5000,3.2071,0.4422,10.1768,-0.2087,-0.1886,-0.1021,0.0319,0.1681,0.1476,91.9383,healthy,NORMAL,,,,not_estimable,0.2532,2.6411,4.9606,0.0152,degraded
3991.0000,0.1105,3.3393,4.7614,-0.1259,1.6454,-0.2551,0.0376,0.1328,0.1458,93.5748,healthy,NORMAL,,,,not_estimable,-2.0165,2.7284,4.9357,0.0162,degraded
3991.5000,-12.7979,3.3000,6.8525,-0.1177,1.2243,-0.7376,0.0078,0.1534,0.1467,92.6173,healthy,NORMAL,,,,not_estimable,1.9185,2.7999,5.1753,0.0159,degraded
3992.0000,5.3700,4.0323,1.7988,-0.1186,1.0794,-0.3180,0.0337,0.1313,0.1448,93.6479,healthy,NORMAL,,,,not_estimable,-1.5395,2.9539,4.7533,0.0163,degraded
3992.5000,2.1943,4.9652,4.0320,-0.0298,0.0060,-0.3016,0.0463,0.1341,0.1434,93.5152,healthy,NORMAL,,,,not_estimable,-4.8039,3.2053,4.6631,0.0176,degraded
3993.0000,-1.0888,1.5087,1.9107,-0.1780,2.1858,0.3431,0.0071,0.1324,0.1421,93.5963,healthy,NORMAL,,,,not_estimable,-1.4569,2.9932,4.3191,0.0171,degraded
3993.5000,-1.0287,3.5138,8.7998,-0.1548,2.2328,0.4200,0.0213,0.1667,0.1451,92.0049,healthy,NORMAL,,,,not_estimable,-0.9581,3.0583,4.8791,0.0164,degraded
3994.0000,-1.3502,0.6863,0.2577,-0.1577,-0.3981,-0.5621,0.0259,0.1217,0.1422,94.0974,healthy,NORMAL,,,,not_estimable,-1.6312,2.7618,4.3015,0.0163,degraded
3994.5000,-5.5155,0.6727,6.0485,-0.0888,0.7150,0.2267,0.0064,0.0883,0.1355,95.6826,healthy,NORMAL,,,,not_estimable,-3.5880,2.5007,4.5198,0.0138,degraded
3995.0000,2.0975,1.8756,5.9597,-0.0944,1.0298,0.3661,0.0114,0.1044,0.1316,94.9149,healthy,NORMAL,,,,not_estimable,-0.2432,2.4225,4.6998,0.0144,degraded
3995.5000,-9.6587,3.3605,5.7716,-0.1884,1.6580,-0.2303,0.0059,0.1580,0.1349,92.4022,healthy,NORMAL,,,,not_estimable,11.0537,2.5398,4.8338,0.0149,degraded
3996.0000,39.8521,5.2653,-2.0846,-0.0597,1.4632,-0.4875,0.0214,0.1649,0.1386,92.0842,healthy,NORMAL,,,,not_estimable,5.1413,2.8805,3.9690,0.0136,degraded
3996.5000,-21.1400,5.5419,-1.1126,-0.1776,1.2501,0.4926,0.0033,0.1831,0.1442,91.2522,healthy,NORMAL,,,,not_estimable,3.6174,3.2132,3.3338,0.0141,degraded
3997.0000,-8.7710,2.2246,5.3137,-0.0896,1.8092,-0.0561,-0.0030,0.1005,0.1387,95.0982,healthy,NORMAL,,,,not_estimable,2.2063,3.0896,3.5813,0.0144,degraded
3997.5000,-7.5861,3.2187,2.1994,-0.0928,3.1919,0.3829,0.0547,0.1388,0.1387,93.2933,healthy,NORMAL,,,,not_estimable,4.6119,3.1057,3.4086,0.0166,degraded
3998.0000,30.6074,4.1784,3.0464,-0.1128,1.0315,0.0257,0.0272,0.1418,0.1391,93.1533,healthy,NORMAL,,,,not_estimable,2.6651,3.2398,3.3633,0.0166,degraded
3998.5000,-19.8020,3.9154,3.7076,-0.1493,2.3607,0.4423,-0.0042,0.1560,0.1412,92.4947,healthy,NORMAL,,,,not_estimable,3.0843,3.3243,3.4063,0.0179,degraded
3999.0000,6.3888,2.5166,1.8286,-0.1485,3.0833,0.1390,-0.0071,0.1296,0.1398,93.7240,healthy,NORMAL,,,,not_estimable,5.5354,3.2233,3.2091,0.0187,degraded
3999.5000,3.7259,2.8885,1.3178,-0.1091,2.8593,-0.1078,-0.0298,0.1179,0.1371,94.2731,healthy,NORMAL,,,,not_estimable,1.1915,3.1815,2.9727,0.0228,degraded
4000.0000,5.0040,2.6125,4.9998,-0.1070,1.9916,-0.1444,-0.0027,0.1112,0.1338,94.5903,healthy,NORMAL,,,,not_estimable,3.9168,3.1103,3.2261,0.0230,degraded
4000.5000,18.5451,2.4687,-0.7120,-0.0980,1.9894,-0.1737,-0.0084,0.1029,0.1300,94.9830,healthy,NORMAL,,,,not_estimable,4.6266,3.0301,2.7338,0.0235,degraded
4001.0000,18.2374,2.2726,3.4951,-0.0982,1.7668,-0.0603,0.0161,0.1036,0.1267,94.9542,healthy,NORMAL,,,,not_estimable,4.5791,2.9354,2.8290,0.0232,degraded
4001.5000,-6.7644,2.6087,3.0165,-0.1167,3.0297,-0.0200,0.0121,0.1185,0.1257,94.2470,healthy,NORMAL,,,,not_estimable,7.0333,2.8946,2.8524,0.0233,degraded
4002.0000,2.9103,2.1829,4.9539,-0.0633,0.9530,0.1106,-0.0104,0.0835,0.1204,95.9101,healthy,NORMAL,,,,not_estimable,6.2121,2.8056,3.1151,0.0237,degraded
4002.5000,-27.9615,1.0920,12.1928,-0.1642,0.9672,-0.1180,0.0330,0.1745,0.1272,91.6430,healthy,NORMAL,,,,not_estimable,9.9006,2.5914,4.2498,0.0192,degraded
4003.0000,1.4864,4.0925,2.0917,-0.1322,0.6843,0.5279,-0.0101,0.1394,0.1287,93.2665,healthy,NORMAL,,,,not_estimable,5.6144,2.7791,3.9801,0.0174,degraded
4003.5000,-11.9098,3.5765,6.2629,-0.1624,3.7846,0.4852,0.0321,0.1777,0.1348,91.4985,healthy,NORMAL,,,,not_estimable,4.6027,2.8787,4.2654,0.0202,degraded
4004.0000,-2.7957,5.6204,5.7124,-0.0125,2.8811,0.0865,-0.0022,0.1508,0.1368,92.7376,healthy,NORMAL,,,,not_estimable,-2.3956,3.2214,4.4463,0.0200,degraded
4004.5000,-25.2806,3.3633,6.7359,-0.0966,0.7450,0.5563,0.0353,0.1484,0.1383,92.8465,healthy,NORMAL,,,,not_estimable,-3.2134,3.2392,4.7325,0.0188,degraded
4005.0000,6.0731,2.1871,4.4226,-0.0843,0.1454,0.4392,0.0022,0.0979,0.1332,95.2211,healthy,NORMAL,,,,not_estimable,-0.5958,3.1077,4.6937,0.0185,degraded
4005.5000,-25.4485,1.8763,9.3931,-0.1128,1.1532,-0.0869,0.0022,0.1363,0.1336,93.4130,healthy,NORMAL,,,,not_estimable,5.1496,2.9537,5.2812,0.0176,degraded
4006.0000,2.2243,2.8905,7.1309,-0.1382,1.4242,0.1450,0.0422,0.1406,0.1345,93.2108,healthy,NORMAL,,,,not_estimable,2.9795,2.9458,5.5124,0.0202,degraded
4006.5000,-18.3976,3.6522,7.1849,-0.0020,1.6099,-0.0145,-0.0064,0.1192,0.1326,94.2120,healthy,NORMAL,,,,not_estimable,-0.3223,3.0341,5.7214,0.0211,degraded
4007.0000,-12.7446,2.4593,0.8448,-0.0749,-0.1821,0.4366,0.0402,0.1019,0.1287,95.0333,healthy,NORMAL,,,,not_estimable,-3.6874,2.9623,5.1119,0.0213,degraded
4007.5000,17.3210,0.6245,5.3828,-0.1519,0.6189,-0.2560,0.0105,0.1199,0.1276,94.1799,healthy,NORMAL,,,,not_estimable,1.1084,2.6701,5.1457,0.0206,degraded
4008.0000,8.8188,1.7248,3.5704,-0.1496,2.5753,-0.4217,0.0003,0.1302,0.1280,93.6993,healthy,NORMAL,,,,not_estimable,1.0332,2.5519,4.9488,0.0194,degraded
4008.5000,17.2380,2.8638,2.5213,-0.1251,1.9738,-0.0022,0.0192,0.1196,0.1269,94.1934,healthy,NORMAL,,,,not_estimable,-0.2910,2.5909,4.6454,0.0186,degraded
4009.0000,23.3959,3.9507,3.2331,-0.1634,0.6647,-0.2523,0.0257,0.1531,0.1302,92.6295,healthy,NORMAL,,,,not_estimable,-2.1147,2.7609,4.4688,0.0179,degraded
4009.5000,-11.5926,0.6150,4.9510,-0.1539,2.3324,-0.2441,-0.0051,0.1246,0.1295,93.9590,healthy,NORMAL,,,,not_estimable,-4.5965,2.4926,4.5291,0.0179,degraded
4010.0000,22.4846,3.2448,6.4953,-0.2127,2.3442,-0.0505,0.0163,0.1787,0.1356,91.4519,healthy,NORMAL,,,,not_estimable,-3.5616,2.5867,4.7749,0.0175,degraded
4010.5000,-21.9826,3.1824,8.0761,-0.2566,3.5921,-0.1292,0.0228,0.2136,0.1454,89.8704,healthy,NORMAL,,,,not_estimable,-6.1666,2.6611,5.1875,0.0171,degraded
4011.0000,11.1915,2.1768,7.9416,-0.0382,1.1540,-0.0840,-0.0049,0.1006,0.1398,95.0949,healthy,NORMAL,,,,not_estimable,-10.1725,2.6006,5.5318,0.0157,degraded
4011.5000,-7.4001,1.9773,6.0218,-0.1625,0.6978,-0.0594,0.0326,0.1322,0.1388,93.6041,healthy,NORMAL,,,,not_estimable,-4.3541,2.5227,5.5930,0.0155,degraded
4012.0000,-13.9545,1.7566,5.3169,-0.1525,1.2245,0.0866,0.0320,0.1271,0.1374,93.8422,healthy,NORMAL,,,,not_estimable,-2.4567,2.4269,5.5585,0.0143,degraded
4012.5000,9.2170,3.0758,4.1828,-0.1340,2.3012,-0.1924,0.0229,0.1312,0.1366,93.6493,healthy,NORMAL,,,,not_estimable,3.1161,2.5080,5.3866,0.0144,degraded
4013.0000,14.1743,4.5583,4.4197,-0.1029,0.1229,-0.1643,0.0229,0.1350,0.1364,93.4709,healthy,NORMAL,,,,not_estimable,0.6462,2.7643,5.2657,0.0133,degraded
4013.5000,13.7290,4.6682,2.8279,-0.0990,1.3824,0.2662,0.0195,0.1361,0.1364,93.4232,healthy,NORMAL,,,,not_estimable,0.5846,3.0023,4.9610,0.0133,degraded
